ds,yhat,yhat_lower,yhat_upper,RegionName
2004-07-31,160775.56951640444,158539.31628972583,162928.84788615725,Arizona
2004-08-31,165836.4880934071,163887.9156274299,167955.54967499195,Arizona
2004-09-30,170877.5367074419,168721.32601732333,172910.47782698442,Arizona
2004-10-31,176191.293299791,174178.10695277326,178327.63409631196,Arizona
2004-11-30,181360.52726569463,179471.867516847,183494.0677122391,Arizona
2004-12-31,186598.86522913584,184521.0952483719,188652.66055394625,Arizona
2005-01-31,192065.84058360712,189988.09651241737,194201.18357389027,Arizona
2005-02-28,197199.75884074962,195203.40120988022,199241.7964085823,Arizona
2005-03-31,202530.59811742965,200480.41677914144,204482.91564972894,Arizona
2005-04-30,207749.00284193453,205721.43279618456,209986.7934053506,Arizona
2005-05-31,213608.7047617859,211549.08873587695,215693.38439555583,Arizona
2005-06-30,219386.48945281046,217354.79363291725,221428.1024466382,Arizona
2005-07-31,225323.42821587526,223220.42744167053,227361.3727058724,Arizona
2005-08-31,230993.1010257078,228955.42406144808,232973.4072241841,Arizona
2005-09-30,236626.1372469747,234494.58138556412,238736.30370224293,Arizona
2005-10-31,242474.5347648922,240430.59229061374,244455.45653989588,Arizona
2005-11-30,248137.93361348606,245950.1918760106,250068.69920998794,Arizona
2005-12-31,253934.6365666358,251923.59016424377,255956.48380070718,Arizona
2006-01-31,255261.47604750877,253201.0599613085,257254.16656224377,Arizona
2006-02-28,256524.62745572143,254538.19566927917,258597.4651060194,Arizona
2006-03-31,257781.63543361434,255665.73130338453,259959.30812686763,Arizona
2006-04-30,259009.14147261958,256978.00467610045,261145.6242400869,Arizona
2006-05-31,260281.45606180554,258373.21555883164,262255.47910764895,Arizona
2006-06-30,261496.85913607056,259374.50859188815,263582.94096872,Arizona
2006-07-31,262566.4065330764,260425.16708852776,264793.3612567727,Arizona
2006-08-31,263633.5831641224,261572.54156526312,265679.40296968876,Arizona
2006-09-30,262130.33826657868,259964.11227317253,264089.1781492628,Arizona
2006-10-31,260526.2764048278,258369.65640789297,262569.62745736394,Arizona
2006-11-30,258955.30120601584,256733.3227151453,260974.80616674412,Arizona
2006-12-31,257324.37401846042,255249.14464628167,259428.95569838633,Arizona
2007-01-31,255884.99312951154,253754.36780311228,257906.17002935614,Arizona
2007-02-28,254521.1580865737,252525.0084762156,256563.09732603407,Arizona
2007-03-31,253081.92875269984,251141.03349964254,255164.75558645363,Arizona
2007-04-30,251649.9978064445,249689.48331348432,253744.48819060271,Arizona
2007-05-31,249242.5299844609,247031.04756239065,251273.89716058486,Arizona
2007-06-30,246771.50541208967,244728.24084379815,248716.13212395873,Arizona
2007-07-31,243884.47757666183,241777.3294371029,245802.97978483248,Arizona
2007-08-31,241262.20881949607,239253.03313524261,243212.4223708677,Arizona
2007-09-30,238865.10764915278,236770.90451871106,240799.18958424125,Arizona
2007-10-31,236257.97055067925,234151.02039905157,238377.5673610036,Arizona
2007-11-30,233694.907537277,231544.10849976266,235643.58959597853,Arizona
2007-12-31,231086.8372127456,229094.49771753766,233266.1477986009,Arizona
2008-01-31,228649.80404101915,226598.8217226207,230663.02025616402,Arizona
2008-02-29,226310.86973149114,224348.29722846442,228242.499486211,Arizona
2008-03-31,223406.4682487121,221293.05978167657,225639.08162021334,Arizona
2008-04-30,220702.09220336136,218600.75391426246,222745.42276189927,Arizona
2008-05-31,217767.4303305042,215632.82559228642,219776.35800676877,Arizona
2008-06-30,215154.96839664815,213216.72453476925,217361.92663335567,Arizona
2008-07-31,212580.44757382863,210637.04056140553,214665.33338070972,Arizona
2008-08-31,209476.26054704198,207477.46583904163,211610.16332274195,Arizona
2008-09-30,206615.59406063452,204551.47386233846,208514.247451954,Arizona
2008-10-31,203764.32064690156,201643.4138278524,205686.29735406357,Arizona
2008-11-30,201031.9126714356,198647.87534506613,203128.1145862865,Arizona
2008-12-31,198105.2206287953,196038.6193853929,200074.0494491068,Arizona
2009-01-31,195407.16597718472,193409.5289056145,197561.29657298917,Arizona
2009-02-28,193166.21842238287,191076.40799147807,195046.91025780074,Arizona
2009-03-31,190332.0276929798,188279.22146760634,192338.42989385672,Arizona
2009-04-30,187648.7904761154,185698.48442751038,189809.8410554967,Arizona
2009-05-31,184809.01016221527,182821.08616237616,186908.02779568353,Arizona
2009-06-30,182170.99303272984,179979.9115280116,184062.71914182644,Arizona
2009-07-31,179411.60324793478,177373.48277090822,181424.51999863226,Arizona
2009-08-31,176384.94750990614,174238.16820791707,178453.21828534512,Arizona
2009-09-30,173602.18191066183,171608.12873016376,175795.75534224388,Arizona
2009-10-31,170754.25088071945,168631.82201005556,172929.1500092476,Arizona
2009-11-30,168001.84790880227,166017.3230717365,170023.27577321776,Arizona
2009-12-31,165102.22231409172,163079.820664079,167165.07640665286,Arizona
2010-01-31,162413.35513718615,160415.62258378085,164459.37559837147,Arizona
2010-02-28,160049.4166609531,157939.9497297054,162027.52703989638,Arizona
2010-03-31,158421.85655592618,156282.1411672416,160490.22078865138,Arizona
2010-04-30,156857.84509533006,154881.84507378287,158994.31537330363,Arizona
2010-05-31,155245.5916015944,153351.40682502167,157177.24884973798,Arizona
2010-06-30,153669.47717625918,151634.95050557633,155707.68365547273,Arizona
2010-07-31,151854.45649034518,149719.5630759092,154051.0317898401,Arizona
2010-08-31,150037.06503846985,147979.68778333606,152054.67251957068,Arizona
2010-09-30,148423.64010184273,146374.145307294,150443.72992404865,Arizona
2010-10-31,146705.72553304,144576.9572109483,148816.63882579963,Arizona
2010-11-30,145026.77270388854,142832.51317405514,147127.05310883766,Arizona
2010-12-31,143284.26863164824,141253.93338032573,145385.1699537366,Arizona
2011-01-31,141733.31085801468,139586.12632370516,143805.86778601105,Arizona
2011-02-28,140268.69669342588,138237.10872123612,142242.84252852004,Arizona
2011-03-31,138717.89047486804,136700.96947082106,140893.71052186735,Arizona
2011-04-30,137177.98189827328,135166.07898766073,139283.5177779532,Arizona
2011-05-31,135659.56246084083,133610.31327532508,137697.64906290956,Arizona
2011-06-30,134048.90729287363,131978.98723629312,136050.32957271676,Arizona
2011-07-31,134045.69719891442,132027.93768676597,136169.61610788517,Arizona
2011-08-31,134307.24618321675,132339.07890892687,136341.00832814383,Arizona
2011-09-30,134700.93637558457,132912.6857646731,136871.417204081,Arizona
2011-10-31,134977.61701857962,132977.515951848,136951.98738026843,Arizona
2011-11-30,135205.34536788875,133153.05027006133,137329.77243806465,Arizona
2011-12-31,135481.09278482554,133331.55436815412,137443.68631827502,Arizona
2012-01-31,135927.87735456752,133803.85627004795,138044.01818582628,Arizona
2012-02-29,136518.32943518387,134447.8832362726,138463.10135190655,Arizona
2012-03-31,138464.167577639,136369.57500132782,140400.45700733087,Arizona
2012-04-30,140453.57181477197,138347.53768959784,142686.6260280649,Arizona
2012-05-31,142369.1495671485,140364.04811252735,144366.21401687225,Arizona
2012-06-30,144450.46791577613,142326.73200552046,146488.59947186816,Arizona
2012-07-31,146726.18671819102,144548.89279275306,148665.5641796094,Arizona
2012-08-31,148472.23931663655,146340.11286650662,150643.95694139643,Arizona
2012-09-30,150305.3531127129,148303.76824912077,152410.62493371946,Arizona
2012-10-31,152304.24372650494,150277.34829135658,154323.3547643833,Arizona
2012-11-30,154265.5428744498,152149.1596544012,156293.8383887904,Arizona
2012-12-31,156189.01486105082,154214.04933974054,158244.14670999188,Arizona
2013-01-31,158341.1242386814,156378.21656668282,160275.69413175367,Arizona
2013-02-28,160480.9700006126,158370.6148709185,162567.27885270942,Arizona
2013-03-31,162496.94330045147,160422.9397661554,164446.4362294402,Arizona
2013-04-30,164507.41320865852,162415.3875153193,166575.98474849566,Arizona
2013-05-31,166517.79692400031,164488.68295339437,168918.75819612303,Arizona
2013-06-30,168570.43496549941,166704.43727295144,170674.6487503846,Arizona
2013-07-31,170658.0555240541,168629.70064585714,172649.0750379815,Arizona
2013-08-31,171576.73678180933,169397.75129853233,173576.52405138587,Arizona
2013-09-30,172612.03924300044,170610.55817996844,174578.81953555375,Arizona
2013-10-31,173709.4452088402,171580.10902137746,175650.62367188896,Arizona
2013-11-30,174775.110297359,172747.36232089586,176899.49807745757,Arizona
2013-12-31,175820.82169843066,173728.98597144146,177849.26587828505,Arizona
2014-01-31,177077.291517308,174922.26278313616,179089.7564961963,Arizona
2014-02-28,178276.8832308149,175986.30663452495,180284.69245170892,Arizona
2014-03-31,179463.52154671232,177389.6089349237,181602.48186201457,Arizona
2014-04-30,180622.9279128185,178492.23568667183,182583.82440975032,Arizona
2014-05-31,181824.87284000847,179704.3467861375,183788.57025699073,Arizona
2014-06-30,182972.17624137507,180909.89406966686,184989.62394690682,Arizona
2014-07-31,183971.35397638546,182065.71104725404,186124.69355650723,Arizona
2014-08-31,184968.16094543567,182945.20371727666,187158.72445665597,Arizona
2014-09-30,186078.15383551051,183953.02244905417,188268.55034885608,Arizona
2014-10-31,187174.43768763292,185036.26761624092,189149.6761647431,Arizona
2014-11-30,188216.70027644,186057.87787218235,190276.11260728174,Arizona
2014-12-31,189286.1188027569,187316.4148734258,191338.41415286844,Arizona
2015-01-31,190547.08362768128,188557.90283532933,192514.54670847967,Arizona
2015-02-28,191622.27051985476,189476.7618669886,193651.7496972404,Arizona
2015-03-31,192883.38689985342,190884.65253617865,194903.38287628273,Arizona
2015-04-30,194064.69374121787,192057.73972892767,196076.16966237559,Arizona
2015-05-31,195358.19690234322,193309.0710459961,197237.87160432938,Arizona
2015-06-30,196468.75715233455,194433.44061811405,198573.79728905193,Arizona
2015-07-31,197282.70030001496,195226.90465381765,199383.17318442636,Arizona
2015-08-31,198361.40252595794,196248.07427516283,200450.29160729944,Arizona
2015-09-30,199545.88617797772,197467.10141093464,201680.1359265273,Arizona
2015-10-31,200639.72006261288,198814.76707846785,202683.41481586796,Arizona
2015-11-30,201658.24187157446,199637.09133123816,203675.6971105547,Arizona
2015-12-31,202751.14253015115,200701.68249883305,204724.7288050028,Arizona
2016-01-31,204015.0803415332,201908.62659012215,206028.57989855332,Arizona
2016-02-29,205369.96609981285,203449.0048167725,207470.24212753656,Arizona
2016-03-31,206414.13089641606,204378.6553989366,208395.53775721914,Arizona
2016-04-30,207530.9480246607,205414.61194193028,209564.6954693161,Arizona
2016-05-31,208544.85243118482,206388.138493195,210569.43736400077,Arizona
2016-06-30,209753.58367092416,207681.57275642382,211864.67104183315,Arizona
2016-07-31,211127.62912748597,209112.78683324618,213141.0974437702,Arizona
2016-08-31,211972.00838008037,210046.25884215994,214098.3112462343,Arizona
2016-09-30,212932.5350672679,210840.85272459983,214943.1688047606,Arizona
2016-10-31,214029.75233520824,211818.35315163314,216056.61945583302,Arizona
2016-11-30,215118.4643742638,213009.4619669819,217175.02352998275,Arizona
2016-12-31,216140.2630132974,214107.2618685031,218101.9630828006,Arizona
2017-01-31,217390.69904335984,215283.57998512237,219433.88628321709,Arizona
2017-02-28,218716.13016877882,216728.90551846082,220889.70828047593,Arizona
2017-03-31,219830.43012104896,217758.21526383577,221801.35452323648,Arizona
2017-04-30,220968.31291870697,218986.81266757578,222990.48167659776,Arizona
2017-05-31,222077.0232864803,220107.31044438758,224203.24931716043,Arizona
2017-06-30,223257.07421742938,221173.69330731084,225342.2610642221,Arizona
2017-07-31,224443.02142841564,222540.00771968806,226425.8984050046,Arizona
2017-08-31,225361.70268617166,223273.79083456806,227452.7381522249,Arizona
2017-09-30,226397.0051473629,224259.80559722785,228319.75945926167,Arizona
2017-10-31,227494.41111320304,225501.83102889,229585.63155334472,Arizona
2017-11-30,228560.07620172133,226439.9708047945,230680.70979747555,Arizona
2017-12-31,229605.78760279383,227408.6192884259,231740.8015257453,Arizona
2018-01-01,229527.76156814463,227540.52589368023,231692.20821370961,Arizona
2018-02-01,230750.73503825208,228581.08816909653,233018.47160803538,Arizona
2018-03-01,232460.8185700825,230265.5468672936,234851.09477480128,Arizona
2018-04-01,233371.55650081948,230997.73907979042,235752.08326999785,Arizona
2018-05-01,234447.93547113438,231873.23219944225,236886.2479940729,Arizona
2018-06-01,235267.94980546992,232265.1099752048,238308.84371742915,Arizona
2018-07-01,236521.58846951622,233285.89169399085,239871.2540024285,Arizona
2018-08-01,238274.98115111495,234630.35409892217,242096.01683584333,Arizona
2018-09-01,238982.411656489,234130.1527205964,243603.42668464262,Arizona
2018-10-01,239793.58513918854,234797.6145092682,245145.17662194688,Arizona
2018-11-01,240886.5718559503,234379.916161187,247307.10476322248,Arizona
2018-12-01,242020.24747801566,234737.04380550602,249287.35524829206,Arizona
2019-01-01,242993.6850757919,234478.59770501152,251291.5999736033,Arizona
2019-02-01,244227.38311522058,234837.287087482,253401.13838516996,Arizona
2019-03-01,245808.2101137994,235442.0728818848,256442.0134618183,Arizona
2019-04-01,246784.5024421911,234366.52410718976,258543.3994123938,Arizona
2019-05-01,247880.79193236138,234667.73814892143,261244.85188268122,Arizona
2019-06-01,248798.42720366834,233718.79150040954,263555.2263305016,Arizona
2019-07-01,250031.7068785681,234119.5983842088,265857.0897018223,Arizona
2019-08-01,251594.97095161086,234567.09757439976,269392.6980656637,Arizona
2019-09-01,252368.91957139026,233447.60283136522,271352.7124136128,Arizona
2019-10-01,253254.69891840804,233286.4802688547,273922.88808955136,Arizona
2019-11-01,254350.43595296613,233290.75495049413,276154.67921813735,Arizona
2019-12-01,255461.8232043064,232655.34519531264,279615.1895946608,Arizona
1996-04-30,64013.11418109321,62923.62009122423,65199.84682916174,Arkansas
1996-05-31,64201.27195892211,63118.23618491213,65327.218669686496,Arkansas
1996-06-30,64363.02919650085,63249.18484299436,65428.46199392967,Arkansas
1996-07-31,64524.189854622586,63351.59536707377,65629.79262188592,Arkansas
1996-08-31,64691.787166558504,63631.854780580485,65824.14635534138,Arkansas
1996-09-30,64862.56468258895,63723.36615911091,65922.03446954025,Arkansas
1996-10-31,65079.66941218431,63956.89488760578,66107.32232298901,Arkansas
1996-11-30,65306.6388015875,64227.91709388318,66415.56631893906,Arkansas
1996-12-31,65510.54127446164,64356.8029358423,66605.13336198003,Arkansas
1997-01-31,65595.41189463099,64457.35637437282,66798.00637792631,Arkansas
1997-02-28,65650.53940205596,64493.73182240961,66814.46600702275,Arkansas
1997-03-31,65908.59113923358,64837.57203113557,66991.50894875103,Arkansas
1997-04-30,66182.86749641412,65075.13475315636,67320.61847696581,Arkansas
1997-05-31,66381.75759513288,65289.93900435389,67493.80514259782,Arkansas
1997-06-30,66561.52376351827,65430.14303548736,67629.58949286731,Arkansas
1997-07-31,66743.50750061026,65554.53568674243,67878.96189782726,Arkansas
1997-08-31,66917.80361174056,65796.12395799828,68022.23658085945,Arkansas
1997-09-30,67104.57623795513,66036.26422991014,68226.2035709027,Arkansas
1997-10-31,67281.5931245119,66206.8653683957,68445.5247574115,Arkansas
1997-11-30,67462.4050995256,66262.6951988641,68612.3524486869,Arkansas
1997-12-31,67642.43877753227,66508.21304282412,68762.71755666035,Arkansas
1998-01-31,67658.25122352985,66505.51597883867,68797.68022431144,Arkansas
1998-02-28,67874.25075078782,66685.6236577554,69022.87975985341,Arkansas
1998-03-31,68039.01295485652,66770.34350092993,69179.81419350517,Arkansas
1998-04-30,68221.80166640528,67099.52875094475,69310.85682061026,Arkansas
1998-05-31,68413.99558495573,67251.24482452027,69531.86255740654,Arkansas
1998-06-30,68584.17958119055,67409.37921393044,69756.80534136493,Arkansas
1998-07-31,68757.68128485484,67629.04862591278,69898.74753672138,Arkansas
1998-08-31,68909.05903129835,67780.92002647837,70129.15729469947,Arkansas
1998-09-30,69082.63378020674,68021.74999675172,70206.10926830876,Arkansas
1998-10-31,69227.40705630013,68123.99366223987,70403.60127433253,Arkansas
1998-11-30,69370.54385670218,68196.51266550452,70616.50497022527,Arkansas
